id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
13319,aaron-jones,RB,Aaron Jones,MIN,12.17,57.93,0.36,16.02,0.12,2.54,NA,NumberFire,NA,10.05,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43,16.67,#9,65,23,11.31,6600,1.71,12.71,5900,2.15,11.31,28,0.4,NA
15714,zamir-white,RB,Zamir White,LV,15.46,63.56,0.44,8.39,0.05,1.33,NA,NumberFire,NA,9.99,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,16.59,#30,67,24,10.6,6000,1.77,11.38,5500,2.07,10.6,18,0.59,NA
15256,javonte-williams,RB,Javonte Williams,DEN,15.38,61.25,0.29,15.49,0.08,2.61,NA,NumberFire,NA,9.85,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,16.4,#25,68,25,11.14,5900,1.89,12.48,5400,2.31,11.14,20,0.56,NA
14071,david-montgomery,RB,David Montgomery,DET,13.13,55.13,0.53,8.56,0.07,1.11,NA,NumberFire,NA,9.84,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,16.39,#22,69,26,10.42,7100,1.47,11.04,6100,1.81,10.42,28,0.37,NA
16169,zach-charbonnet,RB,Zach Charbonnet,SEA,13.44,53.81,0.35,13.83,0.07,1.87,NA,NumberFire,NA,9.3,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,15.67,#17,72,27,10.22,6700,1.53,11.16,6000,1.86,10.22,25,0.41,NA
15254,najee-harris,RB,Najee Harris,PIT,15.17,59.89,0.35,7.28,0.05,1.26,NA,NumberFire,NA,9,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,15.28,#1,78,28,9.65,6400,1.51,10.34,5600,1.85,9.65,24,0.4,NA
15716,brian-robinson,RB,Brian Robinson,WSH,12.94,53.89,0.29,16.55,0.07,2.06,NA,NumberFire,NA,8.92,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,15.17,#13,79,29,9.97,7000,1.42,11.14,5900,1.89,9.97,NA,NA,NA
14800,j-k-dobbins,RB,J.K. Dobbins,LAC,11.07,51.87,0.3,14.63,0.07,2.06,NA,NumberFire,NA,8.75,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,14.94,#5,81,30,9.76,7200,1.36,10.87,6400,1.7,9.76,31,0.31,NA
12625,ezekiel-elliott,RB,Ezekiel Elliott,DAL,10.12,40.21,0.33,15.24,0.14,2.59,NA,NumberFire,NA,8.28,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,14.32,#24,85,31,9.56,6100,1.57,10.92,5500,1.99,9.56,21,0.46,NA
13404,austin-ekeler-1,RB,Austin Ekeler,WSH,6.61,28.69,0.23,24.91,0.15,3.12,NA,NumberFire,NA,7.4,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,13.15,#13,97,32,9,6100,1.48,10.67,5700,1.87,9,17,0.53,NA
14799,cam-akers,RB,Cam Akers,HOU,10.68,42.38,0.32,9.41,0.05,1.32,NA,NumberFire,NA,7.32,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,13.05,#3,98,33,7.94,4000,1.99,8.67,4700,1.84,7.94,10,0.79,NA
13134,d-onta-foreman,RB,D'Onta Foreman,CLE,11.5,48.77,0.3,5.94,0.03,0.81,NA,NumberFire,NA,7.3,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,13.02,#27,99,34,7.68,5600,1.37,8.18,4400,1.86,7.68,14,0.55,NA
13850,gus-edwards,RB,Gus Edwards,LAC,10.67,49.66,0.26,7.22,0.03,0.85,NA,NumberFire,NA,7.26,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,12.97,#5,100,35,7.71,6000,1.29,8.22,5000,1.64,7.71,14,0.55,NA
16165,tyjae-spears,RB,Tyjae Spears,TEN,8.23,33.97,0.21,19.44,0.09,2.63,NA,NumberFire,NA,7.09,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,12.74,#20,105,36,8.38,5200,1.61,9.73,4900,1.99,8.38,18,0.47,NA
13131,joe-mixon,RB,Joe Mixon,HOU,8.95,35.79,0.35,8.42,0.06,1.2,NA,NumberFire,NA,6.87,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,12.45,#3,108,37,7.5,8200,0.91,8.1,6900,1.17,7.5,31,0.24,NA
13133,samaje-perine,RB,Samaje Perine,KC,5.81,23.12,0.14,25.28,0.19,3.33,NA,NumberFire,NA,6.72,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,12.25,#10,111,38,8.35,6200,1.35,10.09,5500,1.83,8.35,12,0.7,NA
16598,bucky-irving,RB,Bucky Irving,TB,9.4,39.71,0.26,7.62,0.05,1.11,NA,NumberFire,NA,6.58,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,12.06,#12,114,39,7.11,5200,1.37,7.69,5100,1.51,7.11,13,0.55,NA
15723,ty-chandler,RB,Ty Chandler,MIN,9.61,38.17,0.31,6.61,0.04,1,NA,NumberFire,NA,6.52,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,11.98,#9,117,40,7.06,5500,1.28,7.58,5300,1.43,7.06,18,0.39,NA
13139,jamaal-williams,RB,Jamaal Williams,NO,8.85,35.25,0.3,7.22,0.05,1.18,NA,NumberFire,NA,6.35,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,11.76,#29,120,41,6.9,5100,1.35,7.52,4500,1.67,6.9,13,0.53,NA
16612,carson-steele,RB,Carson Steele,KC,10.32,40.93,0.27,4.3,0.04,0.64,NA,NumberFire,NA,6.14,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,11.48,#10,126,42,6.5,5200,1.25,6.93,5400,1.28,6.5,10,0.65,NA
14079,miles-sanders,RB,Miles Sanders,CAR,8.84,41.73,0.19,6.81,0.04,1.15,NA,NumberFire,NA,6.11,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,11.44,#11,127,43,6.65,5000,1.33,7.3,5100,1.43,6.65,10,0.67,NA
15711,kenneth-walker-iii,RB,Kenneth Walker III,SEA,7.95,34.02,0.27,7.49,0.05,0.98,NA,NumberFire,NA,6.04,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,11.35,#17,129,44,6.52,7500,0.87,7.03,6300,1.12,6.52,28,0.23,NA
14852,antonio-gibson,RB,Antonio Gibson,NE,7.92,32.77,0.19,15.1,0.05,1.74,NA,NumberFire,NA,6.02,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,11.32,#26,132,45,6.84,5900,1.16,7.84,4800,1.63,6.84,13,0.53,NA
14823,rico-dowdle,RB,Rico Dowdle,DAL,8.09,32.84,0.19,9.36,0.06,1.34,NA,NumberFire,NA,5.73,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.94,#24,139,46,6.35,5400,1.18,7.04,4800,1.47,6.35,14,0.45,NA
15742,jaylen-warren,RB,Jaylen Warren,PIT,6.74,29.08,0.15,15.24,0.07,2.32,NA,NumberFire,NA,5.59,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,10.75,#1,141,47,6.73,5500,1.22,7.98,5300,1.51,6.73,16,0.42,NA
15712,tyler-allgeier,RB,Tyler Allgeier,ATL,7.31,31.11,0.17,8.07,0.05,1.07,NA,NumberFire,NA,5.21,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,10.25,#19,146,48,5.77,5900,0.98,6.31,5200,1.21,5.77,16,0.36,NA
16596,braelon-allen,RB,Braelon Allen,NYJ,7.02,27.57,0.17,10.13,0.06,1.43,NA,NumberFire,NA,5.14,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,10.15,#16,148,49,5.81,5800,1,6.55,5300,1.24,5.81,18,0.32,NA
14223,alexander-mattison,RB,Alexander Mattison,LV,6.92,28.39,0.2,7.23,0.05,1.1,NA,NumberFire,NA,4.94,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,9.89,#30,153,50,5.49,5700,0.96,6.1,5400,1.13,5.49,15,0.37,NA
16164,tank-bigsby,RB,Tank Bigsby,JAC,7.92,31.81,0.21,4.56,0.02,0.64,NA,NumberFire,NA,4.89,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,9.82,#7,154,51,5.2,5400,0.96,5.59,5100,1.1,5.2,10,0.52,NA
16390,jaleel-mclaughlin,RB,Jaleel McLaughlin,DEN,6.29,25.84,0.13,11.57,0.05,1.91,NA,NumberFire,NA,4.82,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,9.73,#25,157,52,5.72,5000,1.14,6.7,4400,1.52,5.72,11,0.52,NA
16181,chase-brown,RB,Chase Brown,CIN,5.98,24.6,0.17,9.99,0.07,1.33,NA,NumberFire,NA,4.81,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,9.71,#31,158,53,5.48,5200,1.05,6.19,4600,1.35,5.48,14,0.39,NA
15271,khalil-herbert,RB,Khalil Herbert,CHI,6.07,26.53,0.16,6.91,0.04,0.98,NA,NumberFire,NA,4.47,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,9.26,#28,172,54,4.99,5700,0.88,5.5,5000,1.1,4.99,15,0.33,NA
16603,ray-davis,RB,Ray Davis,BUF,5.45,21.8,0.14,9.5,0.06,1.31,NA,NumberFire,NA,4.29,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,9.02,#14,178,55,4.95,4900,1.01,5.62,4300,1.31,4.95,10,0.5,NA
14086,justice-hill,RB,Justice Hill,BAL,3.42,14.27,0.1,15.19,0.1,2,NA,NumberFire,NA,4.02,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.67,#21,184,56,5.05,5300,0.95,6.1,4900,1.24,5.05,14,0.36,NA
16594,trey-benson,RB,Trey Benson,ARI,5.67,22.01,0.15,7.21,0.04,0.97,NA,NumberFire,NA,4.01,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.65,#23,185,57,4.51,5000,0.9,5.01,4900,1.02,4.51,10,0.45,NA
16688,isaac-guerendo,RB,Isaac Guerendo,SF,5,20.21,0.14,2.58,0.02,0.43,NA,NumberFire,NA,3.15,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21,7.51,#32,206,58,3.37,4900,0.69,3.63,4500,0.81,3.37,10,0.34,NA
12447,raheem-mostert,RB,Raheem Mostert,MIA,3.85,19.13,0.15,3.11,0.01,0.46,NA,NumberFire,NA,3.1,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7.44,#6,208,59,3.33,6500,0.51,3.6,5700,0.63,3.33,22,0.15,NA
11225,cordarrelle-patterson-1,RB,Cordarrelle Patterson,PIT,3.37,15.18,0.1,6.15,0.03,0.79,NA,NumberFire,NA,2.87,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4,7.14,#1,214,60,3.27,4400,0.74,3.68,4200,0.88,3.27,10,0.33,NA
16432,emanuel-wilson,RB,Emanuel Wilson,GB,3.4,13.72,0.08,7.79,0.04,1.18,NA,NumberFire,NA,2.79,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,7.03,#8,220,61,3.38,5300,0.64,4.01,4300,0.93,3.38,10,0.34,NA
16593,blake-corum,RB,Blake Corum,LA,5.12,20.67,0.11,0,0,0,NA,NumberFire,NA,2.68,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53,6.89,#18,224,62,2.69,5000,0.54,2.71,4600,0.59,2.69,10,0.27,NA
16747,tyrone-tracy-jr,RB,Tyrone Tracy Jr.,NYG,3.58,14.58,0.09,5.29,0.02,0.89,NA,NumberFire,NA,2.62,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.81,#15,226,63,3.05,4700,0.65,3.52,4200,0.84,3.05,10,0.31,NA
15255,kenneth-gainwell,RB,Kenneth Gainwell,PHI,3,12.33,0.09,6.61,0.03,0.91,NA,NumberFire,NA,2.59,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.77,#2,227,64,3.01,5600,0.54,3.49,5200,0.67,3.01,10,0.3,NA
16176,deuce-vaughn,RB,Deuce Vaughn,DAL,3.41,13.63,0.08,3.5,0.03,0.52,NA,NumberFire,NA,2.3,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,6.38,#24,235,65,2.57,4300,0.6,2.86,4000,0.72,2.57,10,0.26,NA
15717,dameon-pierce,RB,Dameon Pierce,HOU,3.34,12.89,0.09,3.29,0.02,0.51,NA,NumberFire,NA,2.27,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,6.34,#3,238,66,2.51,5100,0.49,2.78,4800,0.58,2.51,10,0.25,NA
15257,trey-sermon,RB,Trey Sermon,IND,2.9,11.64,0.06,3.52,0.02,0.47,NA,NumberFire,NA,1.98,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.96,#4,243,67,2.21,4600,0.48,2.46,4300,0.57,2.21,10,0.22,NA
12155,ameer-abdullah,RB,Ameer Abdullah,LV,2.21,8.93,0.06,4.99,0.04,0.75,NA,NumberFire,NA,1.95,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02,5.92,#30,244,68,2.33,4200,0.55,2.72,4000,0.68,2.33,10,0.23,NA
15734,keaontay-ingram,RB,Keaontay Ingram,KC,2.58,9.93,0.07,2.56,0.02,0.38,NA,NumberFire,NA,1.76,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.67,#10,251,69,1.94,NA,NA,2.15,NA,NA,1.94,NA,NA,NA
14095,ty-johnson,RB,Ty Johnson,BUF,0.93,3.82,0.02,7,0.04,0.86,NA,NumberFire,NA,1.47,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.34,5.28,#14,262,70,1.85,4400,0.42,2.29,4200,0.55,1.85,10,0.19,NA
14017,jeff-wilson,RB,Jeff Wilson,MIA,1.86,8.12,0.05,2.86,0.01,0.43,NA,NumberFire,NA,1.47,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.34,5.28,#6,262,70,1.65,4900,0.34,1.88,4400,0.43,1.65,10,0.17,NA
16385,emari-demercado,RB,Emari Demercado,ARI,0.71,2.84,0.02,7.65,0.05,1.05,NA,NumberFire,NA,1.45,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,5.26,#23,265,72,1.97,4700,0.42,2.51,4200,0.6,1.97,10,0.2,NA
14083,travis-homer,RB,Travis Homer,CHI,1.08,4.5,0.03,5.85,0.03,0.73,NA,NumberFire,NA,1.36,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,5.14,#28,268,73,1.74,4400,0.4,2.12,4000,0.53,1.74,10,0.17,NA
11367,kyle-juszczyk,RB,Kyle Juszczyk,SF,0.78,3.13,0.02,6.22,0.04,0.76,NA,NumberFire,NA,1.32,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,5.08,#32,270,74,1.66,4300,0.39,2.05,4000,0.51,1.66,10,0.17,NA
15726,ronnie-rivers,RB,Ronnie Rivers,LA,1.02,4.12,0.02,5.4,0.03,0.75,NA,NumberFire,NA,1.22,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.95,#18,274,75,1.61,4400,0.37,1.99,4000,0.5,1.61,10,0.16,NA
15733,pierre-strong-jr,RB,Pierre Strong Jr.,CLE,0.64,2.7,0.02,6.04,0.04,0.9,NA,NumberFire,NA,1.21,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52,4.94,#27,276,76,1.66,4700,0.35,2.12,4000,0.53,1.66,10,0.17,NA
16610,jaylen-wright,RB,Jaylen Wright,MIA,1.33,5.41,0.03,3.48,0.02,0.56,NA,NumberFire,NA,1.14,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56,4.84,#6,281,77,1.45,4900,0.3,1.74,4300,0.4,1.45,10,0.15,NA
13148,dare-ogunbowale,RB,Dare Ogunbowale,HOU,0.53,2.07,0.02,5.92,0.04,0.87,NA,NumberFire,NA,1.12,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58,4.82,#3,282,78,1.57,4500,0.35,2.02,4500,0.45,1.57,10,0.16,NA
16170,kenny-mcintosh,RB,Kenny McIntosh,SEA,1.1,4.39,0.03,3.61,0.02,0.48,NA,NumberFire,NA,1.09,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.78,#17,284,79,1.32,4500,0.29,1.57,4300,0.37,1.32,10,0.13,NA
14817,patrick-taylor,RB,Patrick Taylor,SF,1.25,5.06,0.03,1.23,0.01,0.22,NA,NumberFire,NA,0.89,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,4.51,#32,289,80,0.96,4200,0.23,1.08,NA,NA,0.96,NA,NA,NA
15720,hassan-haskins,RB,Hassan Haskins,LAC,0.66,2.65,0.01,4.2,0.02,0.6,NA,NumberFire,NA,0.86,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,4.47,#5,291,81,1.15,4200,0.27,1.46,4000,0.37,1.15,10,0.12,NA
13138,kareem-hunt,RB,Kareem Hunt,KC,0.65,2.61,0.03,2.66,0.03,0.39,NA,NumberFire,NA,0.83,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,4.43,#10,294,82,1.08,NA,NA,1.28,NA,NA,1.08,NA,NA,NA
14331,d-ernest-johnson,RB,D'Ernest Johnson,JAC,0.53,2.21,0.01,1.93,0.01,0.25,NA,NumberFire,NA,0.54,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97,4.05,#7,309,83,0.66,4400,0.15,0.78,4400,0.18,0.66,10,0.07,NA
14821,jamycal-hasty,RB,JaMycal Hasty,NE,0.58,2.31,0.01,1.61,0.01,0.21,NA,NumberFire,NA,0.49,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.98,#26,312,84,0.6,4000,0.15,0.71,4000,0.18,0.6,10,0.06,NA
12325,michael-burton,RB,Michael Burton,DEN,0.28,1.1,0.01,2.28,0.01,0.35,NA,NumberFire,NA,0.44,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#25,314,85,0.63,4100,0.15,0.81,4000,0.2,0.63,10,0.06,NA
13455,patrick-ricard,RB,Patrick Ricard,BAL,0.31,1.25,0.01,1.62,0.01,0.22,NA,NumberFire,NA,0.41,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#21,316,86,0.52,4000,0.13,0.63,4000,0.16,0.52,10,0.05,NA
15103,reggie-gilliam,RB,Reggie Gilliam,BUF,0,0,0,2.8,0.02,0.38,NA,NumberFire,NA,0.4,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.86,#14,317,87,0.59,4100,0.14,0.78,4000,0.2,0.59,10,0.06,NA
15730,tyler-goodson,RB,Tyler Goodson,IND,0.29,1.17,0.01,1.69,0.01,0.23,NA,NumberFire,NA,0.39,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#4,318,88,0.52,4100,0.13,0.64,4000,0.16,0.52,10,0.05,NA
14420,alec-ingold,RB,Alec Ingold,MIA,0.27,1.07,0.01,1.49,0.01,0.22,NA,NumberFire,NA,0.33,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.11,3.77,#6,321,89,0.49,4200,0.12,0.6,4000,0.15,0.49,10,0.05,NA
13868,mike-boone,RB,Mike Boone,CAR,0.41,1.71,0.01,0.87,0,0.12,NA,NumberFire,NA,0.33,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.11,3.77,#11,321,89,0.38,4100,0.09,0.44,4000,0.11,0.38,10,0.04,NA
15650,adam-prentice,RB,Adam Prentice,NO,0.28,1.11,0.01,0.83,0.01,0.13,NA,NumberFire,NA,0.27,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.15,3.69,#29,328,91,0.38,4000,0.1,0.44,4000,0.11,0.38,10,0.04,NA
16175,roschon-johnson,RB,Roschon Johnson,CHI,0.27,1.1,0.01,0.85,0.01,0.12,NA,NumberFire,NA,0.26,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16,3.68,#28,329,92,0.38,4700,0.08,0.44,4000,0.11,0.38,10,0.04,NA
16678,sione-vaki,RB,Sione Vaki,DET,0.14,0.55,0,0.98,0.01,0.14,NA,NumberFire,NA,0.23,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,3.64,#22,332,93,0.28,3000,0.09,0.35,4000,0.09,0.28,10,0.03,NA
16173,eric-gray,RB,Eric Gray,NYG,0.27,1.07,0.01,0.63,0,0.11,NA,NumberFire,NA,0.22,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,3.62,#15,335,94,0.27,4200,0.06,0.33,4000,0.08,0.27,10,0.03,NA
16424,jordan-mims,RB,Jordan Mims,NO,0.14,0.55,0,0.85,0.01,0.12,NA,NumberFire,NA,0.2,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.6,#29,336,95,0.26,4200,0.06,0.32,4000,0.08,0.26,10,0.03,NA
16391,hunter-luepke,RB,Hunter Luepke,DAL,0.13,0.51,0,0.88,0.01,0.13,NA,NumberFire,NA,0.2,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.6,#24,336,95,0.26,4200,0.06,0.33,4000,0.08,0.26,10,0.03,NA
15454,avery-williams,RB,Avery Williams,ATL,0.13,0.55,0,0.85,0.01,0.13,NA,NumberFire,NA,0.2,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.6,#19,336,95,0.27,4000,0.07,0.33,4000,0.08,0.27,10,0.03,NA
16168,israel-abanikanda,RB,Israel Abanikanda,NYJ,0.14,0.55,0,0.8,0.01,0.12,NA,NumberFire,NA,0.19,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.58,#16,340,98,0.26,4000,0.07,0.32,4000,0.08,0.26,10,0.03,NA
14815,deejay-dallas,RB,DeeJay Dallas,ARI,0.14,0.56,0,0.87,0,0.12,NA,NumberFire,NA,0.19,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.58,#23,340,98,0.2,4200,0.05,0.26,4000,0.07,0.2,10,0.02,NA
14552,khari-blasingame,RB,Khari Blasingame,CHI,0.13,0.54,0,0.87,0.01,0.12,NA,NumberFire,NA,0.19,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.58,#28,340,98,0.26,4000,0.07,0.32,4000,0.08,0.26,10,0.03,NA
12923,c-j-ham-1,RB,C.J. Ham,MIN,0.13,0.49,0,0.86,0.01,0.12,NA,NumberFire,NA,0.19,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,3.58,#9,340,98,0.26,4100,0.06,0.32,4000,0.08,0.26,10,0.03,NA
14081,myles-gaskin,RB,Myles Gaskin,MIN,0.13,0.48,0,0.77,0.01,0.12,NA,NumberFire,NA,0.18,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.21,3.57,#9,346,102,0.25,4100,0.06,0.31,4000,0.08,0.25,10,0.03,NA
15708,2568030,RB,Breece Hall,NYJ,NA,77.52,0.56,25.53,0.13,3.44,NA,NFL,0.12,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
