player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Hunter Renfrow,WR,LV,NA,NA,4.1,39.71,NA,NA,0.24,0,0,NA,0,NA,5.23,NA,hunter-renfrow,NumberFire,14123,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,10.18,#23,124,48,7.26,5600,1.3,9.42,7.26,16,0.45,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,NA,2.97,34.89,NA,NA,0.25,0.25,1.33,NA,0.02,NA,5.2,NA,k-j-osborn,NumberFire,14977,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,10.14,#11,126,49,6.69,5300,1.26,8.2,6.69,13,0.51,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,2.77,38.44,NA,NA,0.18,0,0,NA,0,NA,4.88,NA,nick-westbrook-ikhine,NumberFire,15109,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,9.71,#28,133,50,6.25,5300,1.18,7.67,6.25,10,0.63,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,NA,2.86,29.56,NA,NA,0.24,0.59,3.12,NA,0.03,NA,4.84,NA,devin-duvernay,NumberFire,14847,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.65,#4,134,51,6.28,5700,1.1,7.74,6.28,13,0.48,NA,NA,NA,NA,NA,NA,NA
Sammy Watkins,WR,GB,NA,NA,2.98,36.51,NA,NA,0.21,0,0,NA,0,NA,4.84,NA,sammy-watkins,NumberFire,11670,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.65,#2,134,51,6.34,5100,1.24,7.87,6.34,11,0.58,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,NA,2.91,34,NA,NA,0.24,0,0,NA,0,NA,4.79,NA,noah-brown,NumberFire,13172,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,9.59,#18,136,53,6.28,5500,1.14,7.75,6.28,10,0.63,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,NA,2.88,35.81,NA,NA,0.2,0,0,NA,0,NA,4.75,NA,mack-hollins,NumberFire,13289,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.53,#23,138,54,6.18,5600,1.1,7.65,6.18,14,0.44,NA,NA,NA,NA,NA,NA,NA
Richie James,WR,NYG,NA,NA,2.98,35.68,NA,NA,0.17,0.31,1.73,NA,0.02,NA,4.74,NA,richie-james,NumberFire,13724,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,9.52,#29,139,55,6.23,5200,1.2,7.8,6.23,10,0.62,NA,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,NA,3.35,31.64,NA,NA,0.18,0.56,3.08,NA,0.04,NA,4.72,NA,rondale-moore,NumberFire,15283,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,9.49,#13,140,56,6.39,5500,1.16,8.11,6.39,14,0.46,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.29,35.61,NA,NA,0.19,0,0,NA,0,NA,4.67,NA,wan-dale-robinson,NumberFire,15757,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.42,#29,141,57,6.31,5900,1.07,7.98,6.31,14,0.45,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,GB,NA,NA,2.83,35.19,NA,NA,0.19,0,0,NA,0,NA,4.63,NA,allen-lazard,NumberFire,13632,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,9.37,#2,142,58,6.07,6400,0.95,7.5,6.07,18,0.34,NA,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,NA,2.43,32.64,NA,NA,0.21,0,0,NA,0,NA,4.47,NA,marquise-goodwin-1,NumberFire,11239,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.15,#25,149,59,5.72,5600,1.02,6.95,5.72,15,0.38,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,NA,2.59,32.17,NA,NA,0.2,0,0,NA,0,NA,4.39,NA,josh-reynolds,NumberFire,13168,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.05,#19,152,60,5.69,6500,0.88,7.01,5.69,15,0.38,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,NA,2.5,30.65,NA,NA,0.16,0.28,1.59,NA,0.02,NA,4.31,NA,elijah-moore,NumberFire,15288,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,8.94,#9,153,61,5.53,5000,1.11,6.8,5.53,13,0.43,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,LA,NA,NA,2.66,31.26,NA,NA,0.18,0,0,NA,0,NA,4.24,NA,allen-robinson,NumberFire,11678,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,8.84,#10,154,62,5.56,5600,0.99,6.89,5.56,13,0.43,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,NA,2.38,30.88,NA,NA,0.18,0,0,NA,0,NA,4.13,NA,olamide-zaccheaus,NumberFire,14592,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,8.69,#12,158,63,5.3,5300,1,6.52,5.3,11,0.48,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,2.32,32.22,NA,NA,0.15,0,0,NA,0,NA,4.09,NA,alec-pierce,NumberFire,15768,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46,8.64,#20,159,64,5.22,5800,0.9,6.42,5.22,17,0.31,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,NA,2.53,31.13,NA,NA,0.17,0,0,NA,0,NA,4.06,NA,parris-campbell,NumberFire,14112,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.6,#20,160,65,5.36,5600,0.96,6.65,5.36,16,0.34,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,NA,2.43,31.07,NA,NA,0.17,0,0,NA,0,NA,4.06,NA,chris-moore,NumberFire,12773,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.6,#15,160,65,5.3,5200,1.02,6.55,5.3,10,0.53,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WSH,NA,NA,2.61,30.14,NA,NA,0.16,0,0,NA,0,NA,3.93,NA,jahan-dotson,NumberFire,15755,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.42,#17,163,67,5.26,5700,0.92,6.58,5.26,14,0.38,NA,NA,NA,NA,NA,NA,NA
Michael Thomas,WR,NO,NA,NA,2.31,28.13,NA,NA,0.17,0,0,NA,0,NA,3.83,NA,michael-thomas-1,NumberFire,12652,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.29,#26,168,68,4.97,7000,0.71,6.13,4.97,21,0.24,NA,NA,NA,NA,NA,NA,NA
Tre'Quan Smith,WR,NO,NA,NA,1.97,27.28,NA,NA,0.19,0,0,NA,0,NA,3.81,NA,tre-quan-smith,NumberFire,13645,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,8.26,#26,170,69,4.79,5300,0.9,5.81,4.79,11,0.44,NA,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,NA,2.15,28.86,NA,NA,0.15,0,0,NA,0,NA,3.71,NA,shi-smith,NumberFire,15298,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,8.13,#31,173,70,4.78,5100,0.94,5.9,4.78,10,0.48,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LA,NA,NA,2.08,28.45,NA,NA,0.14,0,0,NA,0,NA,3.63,NA,van-jefferson,NumberFire,14858,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.76,8.02,#10,175,71,4.67,5400,0.86,5.74,4.67,13,0.36,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,BUF,NA,NA,2.36,22.1,NA,NA,0.21,0.27,1.47,NA,0.02,NA,3.57,NA,isaiah-mckenzie-1,NumberFire,13313,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.94,#16,178,72,4.78,5500,0.87,6.03,4.78,13,0.37,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,NA,1.99,27.19,NA,NA,0.13,0,0,NA,0,NA,3.53,NA,devante-parker,NumberFire,12176,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.88,#5,181,73,4.47,5800,0.77,5.48,4.47,14,0.32,NA,NA,NA,NA,NA,NA,NA
Equanimeous St. Brown,WR,CHI,NA,NA,1.83,25.39,NA,NA,0.12,0.34,1.78,NA,0.02,NA,3.48,NA,equanimeous-st-brown,NumberFire,13637,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.81,#1,183,74,4.39,5400,0.81,5.35,4.39,10,0.44,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.63,21.57,NA,NA,0.11,0.54,2.99,NA,0.06,NA,3.36,NA,kalif-raymond,NumberFire,13066,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93,7.65,#19,186,75,4.15,5600,0.74,5.04,4.15,13,0.32,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,NA,1.95,23.15,NA,NA,0.12,0.29,1.59,NA,0.02,NA,3.29,NA,tyquan-thornton,NumberFire,15787,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.56,#5,190,76,4.23,5700,0.74,5.23,4.23,15,0.28,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,NA,1.65,22.58,NA,NA,0.1,0.29,1.61,NA,0.02,NA,3.14,NA,kendrick-bourne,NumberFire,13418,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.36,#5,191,77,3.92,4900,0.8,4.77,3.92,10,0.39,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,1.74,25.26,NA,NA,0.1,0,0,NA,0,NA,3.12,NA,nico-collins,NumberFire,15290,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.33,#15,192,78,3.96,5300,0.75,4.85,3.96,15,0.26,NA,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,CAR,NA,NA,1.94,21.79,NA,NA,0.12,0.25,1.24,NA,0.02,NA,3.1,NA,laviska-shenault,NumberFire,14838,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7.3,#31,193,79,4.07,4800,0.85,5.06,4.07,12,0.34,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,NA,1.68,23.45,NA,NA,0.11,0,0,NA,0,NA,2.99,NA,phillip-dorsett,NumberFire,12188,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.15,#15,195,80,3.81,5300,0.72,4.67,3.81,10,0.38,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,1.82,22.16,NA,NA,0.13,0,0,NA,0,NA,2.95,NA,darius-slayton,NumberFire,14122,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,7.1,#29,197,81,3.87,5700,0.68,4.8,3.87,10,0.39,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,NA,1.5,22.85,NA,NA,0.11,0,0,NA,0,NA,2.92,NA,nelson-agholor,NumberFire,12181,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,7.06,#5,198,82,3.66,5100,0.72,4.43,3.66,11,0.33,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,1.92,22.31,NA,NA,0.11,0,0,NA,0,NA,2.88,NA,terrace-marshall-jr,NumberFire,15308,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7,#31,200,83,3.81,5200,0.73,4.79,3.81,10,0.38,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,1.48,18.55,NA,NA,0.15,0,0,NA,0,NA,2.71,NA,khalil-shakir,NumberFire,15761,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.77,#16,203,84,3.44,5100,0.67,4.21,3.44,10,0.34,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,NA,1.11,11.12,NA,NA,0.07,1.11,6.43,NA,0.1,NA,2.7,NA,braxton-berrios,NumberFire,13638,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36,6.76,#9,204,85,3.27,5200,0.63,3.86,3.27,11,0.3,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,NA,1.75,17.59,NA,NA,0.16,0,0,NA,0,NA,2.7,NA,demarcus-robinson,NumberFire,12785,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36,6.76,#4,204,85,3.55,5200,0.68,4.45,3.55,10,0.36,NA,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,NA,1.44,21.62,NA,NA,0.09,0,0,NA,0,NA,2.67,NA,corey-davis,NumberFire,13153,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38,6.72,#9,206,87,3.38,5500,0.61,4.12,3.38,15,0.23,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,1.46,17.37,NA,NA,0.09,0.49,2.86,NA,0.02,NA,2.62,NA,christian-watson,NumberFire,15789,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.65,#2,208,88,3.37,5000,0.67,4.12,3.37,10,0.34,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,1.66,19.94,NA,NA,0.11,0,0,NA,0,NA,2.61,NA,jauan-jennings,NumberFire,14860,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,6.64,#6,210,89,3.44,5100,0.67,4.29,3.44,10,0.34,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,MIA,NA,NA,1.51,18.07,NA,NA,0.12,0,0,NA,0,NA,2.5,NA,trent-sherfield,NumberFire,13893,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49,6.49,#32,212,90,3.24,5300,0.61,4.02,3.24,10,0.32,NA,NA,NA,NA,NA,NA,NA
Kenny Golladay,WR,NYG,NA,NA,1.3,17.99,NA,NA,0.1,0,0,NA,0,NA,2.38,NA,kenny-golladay,NumberFire,13277,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.33,#29,214,91,3.03,5000,0.61,3.69,3.03,10,0.3,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,NA,1.26,17.83,NA,NA,0.09,0,0,NA,0,NA,2.29,NA,dante-pettis,NumberFire,13634,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.21,#1,218,92,2.89,5300,0.55,3.55,2.89,10,0.29,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,NA,1.12,14.14,NA,NA,0.09,0.26,1.41,NA,0.02,NA,2.2,NA,cedrick-wilson,NumberFire,13652,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.08,#32,219,93,2.74,5200,0.53,3.32,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,DET,NA,NA,1.22,15.84,NA,NA,0.1,0,0,NA,0,NA,2.2,NA,d-j-chark,NumberFire,13668,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.08,#19,219,93,2.77,5000,0.55,3.39,2.77,14,0.2,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LA,NA,NA,1.41,16.5,NA,NA,0.08,0,0,NA,0,NA,2.13,NA,ben-skowronek-1,NumberFire,15491,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,5.99,#10,224,95,2.8,5300,0.53,3.52,2.8,10,0.28,NA,NA,NA,NA,NA,NA,NA
Khadarel Hodge,WR,ATL,NA,NA,1.32,15.84,NA,NA,0.1,0,0,NA,0,NA,2.13,NA,khadarel-hodge,NumberFire,13963,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,5.99,#12,224,95,2.8,4800,0.58,3.48,2.8,10,0.28,NA,NA,NA,NA,NA,NA,NA
David Sills V,WR,NYG,NA,NA,1.5,15.72,NA,NA,0.09,0,0,NA,0,NA,2.06,NA,david-sills-v,NumberFire,14110,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#29,230,97,2.82,4900,0.58,3.59,2.82,10,0.28,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,1.16,16.02,NA,NA,0.08,0,0,NA,0,NA,2.04,NA,ashton-dulin,NumberFire,14315,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.87,#20,233,98,2.62,4500,0.58,3.22,2.62,10,0.26,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,NA,1.12,13.73,NA,NA,0.09,0,0,NA,0,NA,1.91,NA,a-j-green,NumberFire,10261,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#13,236,99,2.45,5200,0.47,3.02,2.45,10,0.25,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,BUF,NA,NA,1.06,12.95,NA,NA,0.11,0,0,NA,0,NA,1.9,NA,isaiah-hodgins,NumberFire,14849,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88,5.68,#16,237,100,2.45,4700,0.52,3,2.45,10,0.25,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,PHI,NA,NA,0.93,10.69,NA,NA,0.08,0.33,1.59,NA,0.03,NA,1.86,NA,zach-pascal,NumberFire,13488,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.62,#14,239,101,2.33,4900,0.48,2.81,2.33,10,0.23,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,ARI,NA,NA,1.23,13.2,NA,NA,0.08,0,0,NA,0,NA,1.81,NA,robby-anderson,NumberFire,12930,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,#13,240,102,2.4,5300,0.45,3.02,2.4,10,0.24,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,1.06,13.31,NA,NA,0.07,0,0,NA,0,NA,1.77,NA,jameson-williams,NumberFire,15756,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96,5.5,#19,241,103,2.26,4500,0.5,2.8,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,NA,0.79,10.23,NA,NA,0.06,0.33,1.58,NA,0.03,NA,1.69,NA,quez-watkins,NumberFire,14992,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01,5.39,#14,246,104,2.1,5000,0.42,2.5,2.1,10,0.21,NA,NA,NA,NA,NA,NA,NA
Kendall Hinton,WR,DEN,NA,NA,0.93,12.5,NA,NA,0.07,0,0,NA,0,NA,1.63,NA,kendall-hinton,NumberFire,15183,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.31,#24,249,105,2.1,4800,0.44,2.58,2.1,10,0.21,NA,NA,NA,NA,NA,NA,NA
K.J. Hamler,WR,DEN,NA,NA,0.94,12.57,NA,NA,0.06,0,0,NA,0,NA,1.62,NA,kj-hamler,NumberFire,14837,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06,5.3,#24,250,106,2.07,5100,0.41,2.55,2.07,10,0.21,NA,NA,NA,NA,NA,NA,NA
Jalen Reagor,WR,MIN,NA,NA,0.89,9.65,NA,NA,0.07,0.25,1.33,NA,0.02,NA,1.62,NA,jalen-reagor,NumberFire,14839,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06,5.3,#11,250,106,2.02,4700,0.43,2.5,2.02,10,0.2,NA,NA,NA,NA,NA,NA,NA
Chris Conley,WR,TEN,NA,NA,0.82,11.79,NA,NA,0.06,0,0,NA,0,NA,1.52,NA,chris-conley,NumberFire,12257,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.17,#28,256,108,1.93,NA,NA,2.35,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Wayne Eskridge,WR,SEA,NA,NA,1.05,11.21,NA,NA,0.07,0,0,NA,0,NA,1.51,NA,d-wayne-eskridge,NumberFire,15302,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,#25,258,109,2.05,5000,0.41,2.58,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,LA,NA,NA,0.61,7.26,NA,NA,0.04,0.5,3,NA,0.04,NA,1.45,NA,brandon-powell,NumberFire,13910,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,#10,260,110,1.77,4800,0.37,2.1,1.77,10,0.18,NA,NA,NA,NA,NA,NA,NA
David Bell,WR,CLE,NA,NA,0.91,10.35,NA,NA,0.05,0,0,NA,0,NA,1.34,NA,david-bell,NumberFire,15758,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.92,#8,266,111,1.77,4900,0.36,2.24,1.77,10,0.18,NA,NA,NA,NA,NA,NA,NA
Jeff Smith,WR,NYJ,NA,NA,0.81,9.99,NA,NA,0.06,0,0,NA,0,NA,1.32,NA,jeff-smith,NumberFire,14561,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.89,#9,268,112,1.74,4500,0.39,2.16,1.74,10,0.17,NA,NA,NA,NA,NA,NA,NA
Velus Jones,WR,CHI,NA,NA,0.83,10.11,NA,NA,0.05,0,0,NA,0,NA,1.28,NA,velus-jones,NumberFire,15767,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28,4.84,#1,269,113,1.69,4700,0.36,2.12,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Montgomery,WR,NE,NA,NA,0.77,6.69,NA,NA,0.05,0.29,1.53,NA,0.02,NA,1.19,NA,ty-montgomery,NumberFire,12261,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.34,4.72,#5,271,114,1.61,4900,0.33,2,1.61,10,0.16,NA,NA,NA,NA,NA,NA,NA
Bryan Edwards,WR,ATL,NA,NA,0.67,8.62,NA,NA,0.05,0,0,NA,0,NA,1.15,NA,bryan-edwards,NumberFire,14844,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,4.66,#12,274,115,1.48,4700,0.31,1.82,1.48,10,0.15,NA,NA,NA,NA,NA,NA,NA
Breshad Perriman,WR,TB,NA,NA,0.38,6.43,NA,NA,0.03,0.37,2.12,NA,0.02,NA,1.14,NA,breshad-perriman,NumberFire,12197,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,4.65,#22,275,116,1.33,4800,0.28,1.53,1.33,10,0.13,NA,NA,NA,NA,NA,NA,NA
River Cracraft,WR,MIA,NA,NA,0.61,8.05,NA,NA,0.06,0,0,NA,0,NA,1.13,NA,river-cracraft,NumberFire,13862,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.64,#32,277,117,1.45,5000,0.29,1.77,1.45,10,0.15,NA,NA,NA,NA,NA,NA,NA
Mike Thomas,WR,CIN,NA,NA,0.63,8.15,NA,NA,0.05,0,0,NA,0,NA,1.1,NA,mike-thomas-1,NumberFire,12675,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,4.6,#30,280,118,1.41,4600,0.31,1.74,1.41,10,0.14,NA,NA,NA,NA,NA,NA,NA
Damiere Byrd,WR,ATL,NA,NA,0.68,8.22,NA,NA,0.05,0,0,NA,0,NA,1.09,NA,damiere-byrd,NumberFire,12464,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,4.58,#12,281,119,1.44,5100,0.28,1.79,1.44,10,0.14,NA,NA,NA,NA,NA,NA,NA
Cam Sims,WR,WSH,NA,NA,0.68,8.39,NA,NA,0.04,0,0,NA,0,NA,1.08,NA,cam-sims,NumberFire,13895,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41,4.57,#17,282,120,1.4,4800,0.29,1.75,1.4,10,0.14,NA,NA,NA,NA,NA,NA,NA
Anthony Schwartz,WR,CLE,NA,NA,0.7,8.15,NA,NA,0.04,0,0,NA,0,NA,1.06,NA,anthony-schwartz,NumberFire,15296,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.54,#8,283,121,1.39,4600,0.3,1.75,1.39,10,0.14,NA,NA,NA,NA,NA,NA,NA
