player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Zay Jones,WR,JAC,NA,NA,4.25,46.17,NA,NA,0.27,0,0,NA,0,NA,6.2,NA,zay-jones,NumberFire,13176,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.49,#28,96,35,8.34,5500,1.52,10.49,4100,2.56,8.34,14,0.6,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,NA,3.34,38.08,NA,NA,0.3,0.56,3.21,NA,0.04,NA,6.13,NA,devin-duvernay,NumberFire,14847,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,11.4,#15,99,36,7.8,5900,1.32,9.5,4900,1.94,7.8,17,0.46,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,NA,3.44,39.23,NA,NA,0.3,0,0,NA,0,NA,5.74,NA,marvin-jones,NumberFire,10738,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,10.87,#28,106,37,7.46,5300,1.41,9.18,4200,2.19,7.46,12,0.62,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,NA,3.05,41.15,NA,NA,0.25,0,0,NA,0,NA,5.6,NA,josh-reynolds,NumberFire,13168,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.68,#17,107,38,7.12,5700,1.25,8.67,4600,1.88,7.12,10,0.71,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,NA,3.25,39.53,NA,NA,0.25,0,0,NA,0,NA,5.38,NA,k-j-osborn,NumberFire,14977,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,10.38,#16,110,39,7.04,5300,1.33,8.69,4200,2.07,7.04,14,0.5,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,NA,3.64,34.83,NA,NA,0.23,0.57,3.33,NA,0.04,NA,5.35,NA,rondale-moore,NumberFire,15283,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,10.34,#25,111,40,7.18,5900,1.22,9.05,5200,1.74,7.18,11,0.65,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,NA,3,33.94,NA,NA,0.3,0,0,NA,0,NA,5.16,NA,demarcus-robinson,NumberFire,12785,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,10.09,#15,113,41,6.65,5500,1.21,8.18,4100,2,6.65,13,0.51,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,NA,2.87,40.36,NA,NA,0.18,0,0,NA,0,NA,5.13,NA,darnell-mooney,NumberFire,14974,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.05,#24,114,42,6.55,6100,1.07,8,4700,1.7,6.55,16,0.41,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,LA,NA,NA,3.16,35.89,NA,NA,0.22,0,0,NA,0,NA,4.9,NA,allen-robinson,NumberFire,11678,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,9.73,#5,118,43,6.51,7000,0.93,8.09,5000,1.62,6.51,16,0.41,NA,NA,NA,NA,NA,NA
Mike Williams,WR,LAC,NA,NA,2.37,33.58,NA,NA,0.25,0,0,NA,0,NA,4.84,NA,mike-williams,NumberFire,13154,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.65,#31,120,44,6.06,6000,1.01,7.25,6700,1.08,6.06,25,0.24,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,NA,2.46,29.79,NA,NA,0.17,0.61,3.59,NA,0.04,NA,4.53,NA,tyquan-thornton,NumberFire,15787,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,9.23,#20,126,45,5.75,5600,1.03,7.03,3300,2.13,5.75,11,0.52,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,GB,NA,NA,2.28,30.46,NA,NA,0.21,0,0,NA,0,NA,4.32,NA,allen-lazard,NumberFire,13632,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,8.95,#32,129,46,5.43,6500,0.84,6.58,6000,1.1,5.43,19,0.29,NA,NA,NA,NA,NA,NA
Julio Jones,WR,TB,NA,NA,2.12,27.96,NA,NA,0.12,0.79,4.13,NA,0.06,NA,4.27,NA,julio-jones,NumberFire,10271,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,8.88,#11,130,47,5.33,5300,1.01,6.4,5000,1.28,5.33,11,0.48,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,NA,2.39,29.11,NA,NA,0.22,0,0,NA,0,NA,4.16,NA,kadarius-toney,NumberFire,15289,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,8.73,#13,133,48,5.39,4700,1.15,6.61,4600,1.44,5.39,14,0.39,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LA,NA,NA,2.44,32.39,NA,NA,0.16,0,0,NA,0,NA,4.15,NA,van-jefferson,NumberFire,14858,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,8.72,#5,134,49,5.38,5800,0.93,6.63,3500,1.89,5.38,12,0.45,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,LV,NA,NA,3.14,31.43,NA,NA,0.19,0,0,NA,0,NA,4.14,NA,hunter-renfrow,NumberFire,14123,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,8.71,#26,136,50,5.69,5400,1.05,7.35,4500,1.63,5.69,11,0.52,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,NA,2.48,30.03,NA,NA,0.2,0,0,NA,0,NA,4.01,NA,deandre-carter,NumberFire,12394,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.53,#31,138,51,5.24,5500,0.95,6.59,4300,1.53,5.24,13,0.4,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,2.39,32.72,NA,NA,0.12,0,0,NA,0,NA,3.93,NA,alec-pierce,NumberFire,15768,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.42,#6,139,52,5.13,5500,0.93,6.36,4400,1.45,5.13,12,0.43,NA,NA,NA,NA,NA,NA
Tre'Quan Smith,WR,NO,NA,NA,2.3,29.57,NA,NA,0.16,0,0,NA,0,NA,3.89,NA,tre-quan-smith,NumberFire,13645,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.37,#23,140,53,5.03,5100,0.99,6.21,3800,1.63,5.03,10,0.5,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,NA,2.65,31.32,NA,NA,0.13,0,0,NA,0,NA,3.84,NA,parris-campbell,NumberFire,14112,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62,8.3,#6,141,54,5.16,5400,0.96,6.53,4200,1.55,5.16,16,0.32,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LA,NA,NA,2.34,26.39,NA,NA,0.14,0.38,2.21,NA,0.02,NA,3.77,NA,ben-skowronek-1,NumberFire,15491,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.21,#5,145,55,4.93,5400,0.91,6.13,3300,1.86,4.93,10,0.49,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,NA,2.07,28.11,NA,NA,0.16,0,0,NA,0,NA,3.72,NA,olamide-zaccheaus,NumberFire,14592,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,8.14,#19,148,56,4.77,5200,0.92,5.82,3600,1.62,4.77,11,0.43,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.68,24.81,NA,NA,0.12,0.53,3.03,NA,0.04,NA,3.66,NA,kalif-raymond,NumberFire,13066,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,8.06,#17,150,57,4.44,5400,0.82,5.35,4000,1.34,4.44,11,0.4,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,BUF,NA,NA,2.14,25.07,NA,NA,0.2,0,0,NA,0,NA,3.65,NA,isaiah-hodgins,NumberFire,14849,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,8.04,#4,152,58,4.7,4700,1,5.81,3000,1.94,4.7,10,0.47,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,2.16,29.02,NA,NA,0.12,0,0,NA,0,NA,3.6,NA,nick-westbrook-ikhine,NumberFire,15109,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.78,7.98,#22,154,59,4.64,5200,0.89,5.75,3800,1.51,4.64,10,0.46,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,NA,2.11,27.2,NA,NA,0.15,0,0,NA,0,NA,3.58,NA,mack-hollins,NumberFire,13289,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,7.95,#26,155,60,4.66,5700,0.82,5.73,4500,1.27,4.66,12,0.39,NA,NA,NA,NA,NA,NA
Denzel Mims,WR,NYJ,NA,NA,1.96,28.59,NA,NA,0.11,0,0,NA,0,NA,3.48,NA,denzel-mims,NumberFire,14846,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.81,#2,158,61,4.46,5200,0.86,5.47,3100,1.76,4.46,10,0.45,NA,NA,NA,NA,NA,NA
Michael Thomas,WR,NO,NA,NA,2.34,26.44,NA,NA,0.14,0,0,NA,0,NA,3.46,NA,michael-thomas-1,NumberFire,12652,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.79,#23,159,62,4.63,7000,0.66,5.81,5700,1.02,4.63,22,0.21,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,NA,1.82,22.01,NA,NA,0.17,0.25,1.4,NA,0.02,NA,3.4,NA,mecole-hardman,NumberFire,14113,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.71,#13,161,63,4.29,6100,0.7,5.25,4500,1.17,4.29,18,0.24,NA,NA,NA,NA,NA,NA
James Proche,WR,BAL,NA,NA,1.91,23.95,NA,NA,0.17,0,0,NA,0,NA,3.4,NA,james-proche,NumberFire,14848,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.71,#15,161,63,4.31,4900,0.88,5.3,NA,NA,4.31,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,NA,1.91,25.1,NA,NA,0.11,0.25,1.54,NA,0.01,NA,3.35,NA,elijah-moore,NumberFire,15288,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,#2,164,65,4.3,5000,0.86,5.27,4300,1.23,4.3,13,0.33,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,NA,1.67,24.91,NA,NA,0.14,0,0,NA,0,NA,3.28,NA,nelson-agholor,NumberFire,12181,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.54,#20,166,66,4.13,5200,0.79,4.98,3200,1.56,4.13,10,0.41,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,NA,1.66,22.75,NA,NA,0.11,0.31,1.82,NA,0.02,NA,3.23,NA,kendrick-bourne,NumberFire,13418,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.48,#20,167,67,4.03,5000,0.81,4.88,3400,1.44,4.03,10,0.4,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WSH,NA,NA,1.99,25.07,NA,NA,0.12,0,0,NA,0,NA,3.19,NA,jahan-dotson,NumberFire,15755,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,7.42,#9,170,68,4.18,5700,0.73,5.2,4100,1.27,4.18,17,0.25,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,NA,1.85,24.91,NA,NA,0.12,0,0,NA,0,NA,3.13,NA,shi-smith,NumberFire,15298,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,#8,171,69,4.06,5000,0.81,5.02,3200,1.57,4.06,10,0.41,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,NA,1.77,23.11,NA,NA,0.13,0,0,NA,0,NA,3.09,NA,marquise-goodwin-1,NumberFire,11239,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.29,#14,172,70,3.94,5300,0.74,4.84,3900,1.24,3.94,13,0.3,NA,NA,NA,NA,NA,NA
Equanimeous St. Brown,WR,CHI,NA,NA,1.5,20.81,NA,NA,0.1,0.39,2.29,NA,0.04,NA,3.08,NA,equanimeous-st-brown,NumberFire,13637,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.27,#24,173,71,3.84,5200,0.74,4.62,3700,1.25,3.84,10,0.38,NA,NA,NA,NA,NA,NA
Samori Toure,WR,GB,NA,NA,1.64,21.94,NA,NA,0.15,0,0,NA,0,NA,3.03,NA,samori-toure,NumberFire,15841,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.21,#32,174,72,3.85,4600,0.84,4.7,3000,1.57,3.85,10,0.39,NA,NA,NA,NA,NA,NA
Marquez Callaway,WR,NO,NA,NA,1.82,23.27,NA,NA,0.12,0,0,NA,0,NA,3,NA,marquez-callaway,NumberFire,15034,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.17,#23,175,73,3.92,4800,0.82,4.85,3500,1.39,3.92,10,0.39,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,NA,1.49,16.08,NA,NA,0.08,1.01,6.22,NA,0.06,NA,2.96,NA,braxton-berrios,NumberFire,13638,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.11,#2,176,74,3.76,4900,0.77,4.53,3400,1.33,3.76,10,0.38,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,LA,NA,NA,1.32,14.61,NA,NA,0.08,1.03,5.82,NA,0.06,NA,2.84,NA,brandon-powell,NumberFire,13910,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,6.95,#5,180,75,3.44,5000,0.69,4.15,3000,1.38,3.44,10,0.34,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,NA,1.85,22.17,NA,NA,0.1,0,0,NA,0,NA,2.79,NA,chris-moore,NumberFire,12773,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.88,#7,183,76,3.7,4900,0.76,4.65,3400,1.37,3.7,10,0.37,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,CAR,NA,NA,1.69,18.94,NA,NA,0.09,0.27,1.4,NA,0.02,NA,2.68,NA,laviska-shenault,NumberFire,14838,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,6.73,#8,185,77,3.52,5100,0.69,4.37,3300,1.32,3.52,10,0.35,NA,NA,NA,NA,NA,NA
Michael Bandy,WR,LAC,NA,NA,1.52,19.29,NA,NA,0.13,0,0,NA,0,NA,2.67,NA,michael-bandy,NumberFire,15671,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38,6.72,#31,186,78,3.41,4600,0.74,4.2,3500,1.2,3.41,10,0.34,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,NA,1.6,21.25,NA,NA,0.09,0,0,NA,0,NA,2.65,NA,phillip-dorsett,NumberFire,12188,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,#7,188,79,3.43,5100,0.67,4.25,3100,1.37,3.43,10,0.34,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,1.49,17.89,NA,NA,0.14,0,0,NA,0,NA,2.6,NA,khalil-shakir,NumberFire,15761,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,6.63,#4,191,80,3.31,5200,0.64,4.09,3500,1.17,3.31,10,0.33,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,1.48,20.45,NA,NA,0.08,0,0,NA,0,NA,2.47,NA,nico-collins,NumberFire,15290,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,6.45,#7,192,81,3.23,5400,0.6,3.99,3900,1.02,3.23,11,0.29,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,0.99,12.73,NA,NA,0.06,0.83,4.96,NA,0.05,NA,2.37,NA,rashid-shaheed,NumberFire,16080,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,#23,195,82,2.86,5300,0.54,3.39,3600,0.94,2.86,13,0.22,NA,NA,NA,NA,NA,NA
Mike Thomas,WR,CIN,NA,NA,1.28,16.89,NA,NA,0.11,0,0,NA,0,NA,2.28,NA,mike-thomas-1,NumberFire,12675,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.19,#10,198,83,2.93,5100,0.57,3.6,3700,0.97,2.93,10,0.29,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,MIA,NA,NA,1.44,16.97,NA,NA,0.1,0,0,NA,0,NA,2.27,NA,trent-sherfield,NumberFire,13893,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64,6.18,#27,199,84,2.98,5100,0.58,3.72,3300,1.13,2.98,10,0.3,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,1.44,17.86,NA,NA,0.08,0,0,NA,0,NA,2.26,NA,terrace-marshall-jr,NumberFire,15308,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.17,#8,200,85,2.95,5400,0.55,3.69,3900,0.95,2.95,11,0.27,NA,NA,NA,NA,NA,NA
Josh Palmer,WR,LAC,NA,NA,1.39,15.66,NA,NA,0.11,0,0,NA,0,NA,2.22,NA,josh-palmer,NumberFire,15319,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.11,#31,201,86,2.9,6200,0.47,3.61,5100,0.71,2.9,NA,NA,NA,NA,NA,NA,NA,NA
Amari Rodgers,WR,GB,NA,NA,1.23,16.24,NA,NA,0.11,0,0,NA,0,NA,2.2,NA,amari-rodgers,NumberFire,15297,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.08,#32,202,87,2.82,4900,0.58,3.47,3100,1.12,2.82,10,0.28,NA,NA,NA,NA,NA,NA
Damiere Byrd,WR,ATL,NA,NA,1.26,16.47,NA,NA,0.09,0,0,NA,0,NA,2.16,NA,damiere-byrd,NumberFire,12464,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71,6.03,#19,203,88,2.78,5400,0.51,3.43,3500,0.98,2.78,10,0.28,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,NA,1.19,16.57,NA,NA,0.09,0,0,NA,0,NA,2.14,NA,dante-pettis,NumberFire,13634,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6,#24,204,89,2.73,5300,0.52,3.36,3500,0.96,2.73,11,0.25,NA,NA,NA,NA,NA,NA
Breshad Perriman,WR,TB,NA,NA,0.94,14.33,NA,NA,0.08,0.26,1.36,NA,0.02,NA,2.12,NA,breshad-perriman,NumberFire,12197,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74,5.98,#11,205,90,2.62,4700,0.56,3.1,3100,1,2.62,10,0.26,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,NA,1,13.23,NA,NA,0.07,0.32,1.85,NA,0.02,NA,2.06,NA,quez-watkins,NumberFire,14992,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#30,206,91,2.53,4900,0.52,3.04,3300,0.92,2.53,10,0.25,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,TB,NA,NA,1.27,15.39,NA,NA,0.08,0,0,NA,0,NA,2.02,NA,scotty-miller,NumberFire,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,5.84,#11,208,92,2.61,4800,0.54,3.27,3300,0.99,2.61,10,0.26,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,NA,1.1,14.11,NA,NA,0.1,0,0,NA,0,NA,1.98,NA,skyy-moore,NumberFire,15766,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.79,#13,210,93,2.52,4900,0.51,3.09,3000,1.03,2.52,10,0.25,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,1.19,15.98,NA,NA,0.06,0,0,NA,0,NA,1.93,NA,ashton-dulin,NumberFire,14315,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86,5.72,#6,213,94,2.51,4500,0.56,3.13,3000,1.04,2.51,10,0.25,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.31,14.22,NA,NA,0.09,0,0,NA,0,NA,1.92,NA,greg-dortch,NumberFire,14108,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,#25,214,95,2.58,4700,0.55,3.25,3600,0.9,2.58,10,0.26,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,BUF,NA,NA,1.19,10.61,NA,NA,0.11,0.27,1.51,NA,0.02,NA,1.91,NA,isaiah-mckenzie-1,NumberFire,13313,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#4,216,96,2.51,5500,0.46,3.14,4900,0.64,2.51,14,0.18,NA,NA,NA,NA,NA,NA
D'Wayne Eskridge,WR,SEA,NA,NA,1.14,11.85,NA,NA,0.07,0.25,1.42,NA,0.03,NA,1.89,NA,d-wayne-eskridge,NumberFire,15302,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89,5.67,#14,217,97,2.46,4800,0.51,3.05,3100,0.98,2.46,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,ARI,NA,NA,1.18,12.88,NA,NA,0.09,0,0,NA,0,NA,1.82,NA,robby-anderson,NumberFire,12930,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93,5.57,#25,220,98,2.4,5100,0.47,3,3800,0.79,2.4,10,0.24,NA,NA,NA,NA,NA,NA
Jarvis Landry,WR,NO,NA,NA,1.28,13.92,NA,NA,0.07,0,0,NA,0,NA,1.79,NA,jarvis-landry,NumberFire,11680,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95,5.53,#23,221,99,2.41,5500,0.44,3.07,4300,0.71,2.41,14,0.17,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,PHI,NA,NA,0.75,9.16,NA,NA,0.06,0.32,1.85,NA,0.02,NA,1.61,NA,zach-pascal,NumberFire,13488,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,#30,227,100,1.94,5200,0.37,2.32,3200,0.73,1.94,10,0.19,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,NA,0.72,9,NA,NA,0.07,0,0,NA,0,NA,1.3,NA,a-j-green,NumberFire,10261,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,#25,238,101,1.66,5000,0.33,2.03,3300,0.62,1.66,10,0.17,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,NA,0.18,2.27,NA,NA,0.01,1.06,5.94,NA,0.07,NA,1.29,NA,dj-turner,NumberFire,15995,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.85,#26,239,102,1.33,4500,0.3,1.45,3000,0.48,1.33,10,0.13,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,NA,0.55,5.95,NA,NA,0.03,0.54,2.86,NA,0.04,NA,1.26,NA,jamal-agnew,NumberFire,13308,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.81,#28,241,103,1.52,4800,0.32,1.82,3300,0.55,1.52,10,0.15,NA,NA,NA,NA,NA,NA
Russell Gage,WR,TB,NA,NA,0.85,8.93,NA,NA,0.05,0,0,NA,0,NA,1.17,NA,russell-gage,NumberFire,13809,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,#11,245,104,1.6,5200,0.31,2.03,4100,0.5,1.6,11,0.15,NA,NA,NA,NA,NA,NA
Bryan Edwards,WR,ATL,NA,NA,0.62,8.42,NA,NA,0.05,0,0,NA,0,NA,1.11,NA,bryan-edwards,NumberFire,14844,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39,4.61,#19,250,105,1.43,4800,0.3,1.75,3000,0.58,1.43,10,0.14,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,NA,0.65,8.02,NA,NA,0.05,0,0,NA,0,NA,1.07,NA,cedrick-wilson,NumberFire,13652,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.56,#27,251,106,1.41,4900,0.29,1.74,3100,0.56,1.41,NA,NA,NA,NA,NA,NA,NA,NA
